,ItemName,Brand,BrandModel,Processor_Brand,Processor_Des,Processor_Gen,RAM,Storage,OS,ScreenSize_cm,Price,Discount,Star_Rating,Reviews,Ratings
96,ASUS VivoBook 15 (2021) Core i5 10th Gen - (8 GB/1 TB HDD/Windows 11 Home) X515JA-BQ501W Thin and Ligh...,ASUS ,ASUS VivoBook,Intel,Core i5,10th Gen,8 GB,1 TB HDD,64 bit Windows 11 Operating System,39.62 cm,43990.0,24,0.0,0,0
97,DELL Inspiron Ryzen 5 Quad Core 3450U - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3515 Thin and Light...,DELL ,DELL Inspiron,AMD,Ryzen 5,,8 GB,512 GB SSD,64 bit Windows 11 Operating System,39.62 cm,48490.0,26,4.3,7,59
98,ASUS VivoBook 15 Ryzen 3 Dual Core - (4 GB/256 GB SSD/Windows 10 Home) M515DA-BQ312TS Thin and Light L...,ASUS ,ASUS VivoBook,AMD,Ryzen 3,,4 GB,256 GB SSD,64 bit Windows 10 Operating System,39.62 cm,33990.0,22,4.3,395,3023
99,ASUS ASUS TUF Gaming Core i5 10th Gen - (16 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce...,ASUS ,ASUS ASUS,Intel,Core i5,10th Gen,16 GB,512 GB SSD,64 bit Windows 10 Operating System,39.62 cm,68990.0,23,4.5,102,812
100,ASUS Pentium Quad Core - (4 GB/1 TB HDD/Windows 10 Home) X543MA-DM101T Laptop,ASUS ,ASUS Pentium,Intel,,,4 GB,1 TB HDD,64 bit Windows 10 Operating System,39.62 cm,27990.0,17,0.0,0,0
101,Lenovo IdeaPad Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 14ITL6 Thin and Light Laptop,Lenovo ,Lenovo IdeaPad,Intel,Core i5,11th Gen,8 GB,512 GB SSD,64 bit Windows 11 Operating System,35.56 cm,55990.0,37,0.0,0,0
102,ASUS ASUS TUF Gaming Core i5 11th Gen - (8 GB/1 TB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce RT...,ASUS ,ASUS ASUS,Intel,Core i5,11th Gen,8 GB,1 TB SSD,64 bit Windows 10 Operating System,39.62 cm,75990.0,35,4.5,50,405
103,acer Aspire 5 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) A515-56-51EV Thin and Light Laptop,acer ,acer Aspire,Intel,Core i5,11th Gen,8 GB,512 GB SSD,64 bit Windows 11 Operating System,39.62 cm,51990.0,31,4.2,23,175
104,DELL Inspiron Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10) Inspiron 5410 2 in 1 Laptop,DELL ,DELL Inspiron,Intel,Core i5,11th Gen,8 GB,512 GB SSD,64 bit Windows 10 Operating System,35.56 cm,69990.0,21,4.6,7,102
105,ASUS ASUS TUF Gaming A17 Ryzen 7 Octa Core 4800H - (16 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVI...,ASUS ,ASUS ASUS,AMD,Ryzen 7,,16 GB,512 GB SSD,Windows 10 Operating System,43.94 cm,79990.0,25,4.7,7,54
106,ASUS VivoBook 14 (2021) Ryzen 5 Quad Core 3500U - (8 GB/512 GB SSD/Windows 11 Home) M415DA-EB712WS Thi...,ASUS ,ASUS VivoBook,AMD,Ryzen 5,,8 GB,512 GB SSD,32 bit Windows 11 Operating System,35.56 cm,42990.0,25,5.0,0,3
107,DELL Inspiron Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) INSPIRON 3511 Thin and Light Laptop,DELL ,DELL Inspiron,Intel,Core i3,11th Gen,8 GB,512 GB SSD,64 bit Windows 11 Operating System,38.0 cm,44990.0,24,4.3,38,223
108,DELL Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050/...,DELL ,DELL Ryzen,NVIDIA,RTX 3050,,8 GB,512 GB SSD,64 bit Windows 11 Operating System,39.62 cm,70990.0,26,0.0,0,0
109,RedmiBook Pro Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) Thin and Light Laptop,RedmiBook ,RedmiBook Pro,Intel,Core i5,11th Gen,8 GB,512 GB SSD,Windows 10 Operating System,39.62 cm,48990.0,18,4.2,249,1793
110,ASUS VivoBook 15 (2022) Core i7 10th Gen - (16 GB/512 GB SSD/Windows 11 Home/Intel Integrated Iris Plu...,ASUS ,ASUS VivoBook,Intel,Core i7,10th Gen,16 GB,512 GB SSD,64 bit Windows 11 Operating System,39.62 cm,57990.0,28,4.1,10,104
111,DELL Vostro Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) Vostro 3400 Thin and Light Laptop,DELL ,DELL Vostro,Intel,Core i3,11th Gen,8 GB,256 GB SSD,64 bit Windows 11 Operating System,38.0 cm,40990.0,24,4.1,5,23
112,HP Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15s-du3564TU Thin and Light Laptop,HP ,HP Core,Intel,Core i3,11th Gen,8 GB,512 GB SSD,64 bit Windows 11 Operating System,39.62 cm,42675.0,14,4.3,61,598
113,Lenovo IdeaPad 3 Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) IdeaPad 3 15ITL6 Ub Thin and Lig...,Lenovo ,Lenovo IdeaPad,Intel,Core i3,11th Gen,8 GB,256 GB SSD,64 bit Windows 11 Operating System,39.62 cm,39990.0,35,4.3,72,640
114,realme Book(Slim) Intel Evo Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) RMNB1002 Thin and Lig...,realme ,realme Book(Slim),Intel,Core i5,11th Gen,8 GB,512 GB SSD,64 bit Windows 10 Operating System,35.56 cm,52990.0,24,4.4,527,3650
115,acer Aspire 3 Ryzen 5 Quad Core 3500U - (8 GB/512 GB SSD/Windows 11 Home) A315-23 Laptop,acer ,acer Aspire,AMD,Ryzen 5,,8 GB,512 GB SSD,64 bit Windows 11 Operating System,39.62 cm,42990.0,18,4.2,2,6
116,Lenovo Ideapad Gaming 3 Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDI...,Lenovo ,Lenovo Ideapad,AMD,Ryzen 5,,8 GB,512 GB SSD,64 bit Windows 11 Operating System,39.62 cm,57990.0,35,4.4,13,119
117,DELL Vostro Core i3 11th Gen - (4 GB/1 TB HDD/256 GB SSD/Windows 10 Home) Vostro 3400 Thin and Light L...,DELL ,DELL Vostro,Intel,Core i3,11th Gen,4 GB,1 TB HDD256 GB SSD,64 bit Windows 10 Operating System,35.56 cm,39990.0,12,4.0,11,181
118,RedmiBook 15 Core i3 11th Gen - (8 GB/256 GB SSD/Windows 10 Home) Thin and Light Laptop,RedmiBook ,RedmiBook 15,Intel,Core i3,11th Gen,8 GB,256 GB SSD,Windows 10 Operating System,39.62 cm,38990.0,25,4.3,154,1143
119,Lenovo Ideapad Slim 3i (2021) Core i5 11th Gen - (8 GB/256 GB SSD/Windows 10 Home) 15ITL6/ 15ITL6 Ub T...,Lenovo ,Lenovo Ideapad,Intel,Core i5,11th Gen,8 GB,256 GB SSD,64 bit Windows 10 Operating System,39.62 cm,49490.0,34,4.3,38,386
120,RedmiBook 15 Core i3 11th Gen - (8 GB/256 GB SSD/Windows 10 Home) Thin and Light Laptop,RedmiBook ,RedmiBook 15,Intel,Core i3,11th Gen,8 GB,256 GB SSD,Windows 10 Operating System,39.62 cm,38990.0,25,4.3,154,1143
121,DELL Vostro Core i3 11th Gen - (4 GB/1 TB HDD/256 GB SSD/Windows 10 Home) Vostro 3400 Thin and Light L...,DELL ,DELL Vostro,Intel,Core i3,11th Gen,4 GB,1 TB HDD256 GB SSD,64 bit Windows 10 Operating System,35.56 cm,39990.0,12,4.0,11,181
122,acer Aspire 3 Ryzen 5 Quad Core 3500U - (8 GB/512 GB SSD/Windows 11 Home) A315-23 Laptop,acer ,acer Aspire,AMD,Ryzen 5,,8 GB,512 GB SSD,64 bit Windows 11 Operating System,39.62 cm,42990.0,18,4.2,2,6
123,Lenovo IdeaPad 1 Celeron Dual Core - (4 GB/256 GB SSD/Windows 11 Home) 11IGL05 Thin and Light Laptop,Lenovo ,Lenovo IdeaPad,Intel,,,4 GB,256 GB SSD,64 bit Windows 11 Operating System,29.46 cm,28990.0,16,0.0,0,0
124,HP Core i3 11th Gen - (8 GB/1 TB HDD/Windows 11 Home) 250 G8 Laptop,HP ,HP Core,Intel,Core i3,11th Gen,8 GB,1 TB HDD,Windows 11 Operating System,39.62 cm,40699.0,6,0.0,0,0
125,Lenovo IdeaPad 3 Core i3 10th Gen - (8 GB/256 GB SSD/Windows 11 Home) 14IML05 Thin and Light Laptop,Lenovo ,Lenovo IdeaPad,Intel,Core i3,10th Gen,8 GB,256 GB SSD,64 bit Windows 11 Operating System,35.56 cm,36990.0,36,4.2,38,313
126,Infinix INBook X1 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 11 Home) XL11 Thin and Light Laptop,Infinix ,Infinix INBook,Intel,Core i5,10th Gen,8 GB,512 GB SSD,64 bit Windows 11 Operating System,35.56 cm,42490.0,29,4.1,87,513
127,ASUS VivoBook K15 OLED (2022) Core i3 11th Gen - (8 GB/256 GB SSD/Windows 10 Home) K513EA-L302TS Thin ...,ASUS ,ASUS VivoBook,Intel,Core i3,11th Gen,8 GB,256 GB SSD,64 bit Windows 10 Operating System,39.62 cm,45990.0,22,4.5,160,878
128,ASUS VivoBook Flip 14 Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) TP470EA-EC311WS 2 in 1 Lapt...,ASUS ,ASUS VivoBook,Intel,Core i3,11th Gen,8 GB,512 GB SSD,Windows 11 Operating System,35.56 cm,51990.0,23,4.8,2,9
129,DELL Inspiron Ryzen 3 Dual Core 3250U - (8 GB/256 GB SSD/Windows 11 Home) INSPIRON 3515 Thin and Light...,DELL ,DELL Inspiron,AMD,Ryzen 3,,8 GB,256 GB SSD,64 bit Windows 11 Operating System,38.0 cm,35999.0,24,4.2,23,186
130,Lenovo IdeaPad 3 Core i3 10th Gen - (4 GB/256 GB SSD/Windows 10 Home) 14IIL05 Thin and Light Laptop,Lenovo ,Lenovo IdeaPad,Intel,Core i3,10th Gen,4 GB,256 GB SSD,64 bit Windows 10 Operating System,35.56 cm,34990.0,30,4.2,15,190
131,Nokia PureBook S14 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) NKi510TL85S Thin and Light Lap...,Nokia ,Nokia PureBook,Intel,Core i5,10th Gen,8 GB,512 GB SSD,64 bit Windows 10 Operating System,35.56 cm,42990.0,42,4.1,1,7
132,MSI Pulse GL66 Core i7 11th Gen - (16 GB/1 TB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce RTX 306...,MSI ,MSI Pulse,,,11th Gen,16 GB,1 TB SSD,64 bit Windows 10 Operating System,39.62 cm,109990.0,21,4.6,17,84
133,ASUS VivoBook K15 OLED Ryzen 7 Octa Core 5700U - (16 GB/512 GB SSD/Windows 11 Home) KM513UA-L713WS Thi...,ASUS ,ASUS VivoBook,AMD,Ryzen 7,,16 GB,512 GB SSD,64 bit Windows 11 Operating System,39.62 cm,61990.0,28,4.5,1,17
134,ASUS ROG Strix G15 (2021) Ryzen 7 Octa Core 4800H - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVI...,ASUS ,ASUS ROG,AMD,Ryzen 7,,8 GB,512 GB SSD,64 bit Windows 10 Operating System,39.62 cm,76990.0,15,4.5,17,155
135,acer Aspire 5 Core i5 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) A515-56-56LN Thin and Ligh...,acer ,acer Aspire,Intel,Core i5,11th Gen,8 GB,1 TB HDD256 GB SSD,64 bit Windows 11 Operating System,39.62 cm,53490.0,23,4.3,1,46
136,ASUS ROG Strix G15 (2021) Ryzen 7 Octa Core 4800H - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVI...,ASUS ,ASUS ROG,AMD,Ryzen 7,,8 GB,512 GB SSD,64 bit Windows 10 Operating System,39.62 cm,79990.0,12,4.5,237,1852
137,HP Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15s-fq4022TU Thin and Light Laptop,HP ,HP Core,Intel,Core i5,11th Gen,8 GB,512 GB SSD,64 bit Windows 11 Operating System,39.62 cm,54990.0,16,4.8,2,8
138,ASUS Vivobook 15 Celeron Dual Core - (4 GB/1 TB HDD/Windows 11 Home) X515MA-BR001WX515MA Laptop,ASUS ,ASUS Vivobook,Intel,,,4 GB,1 TB HDD,64 bit Windows 11 Operating System,39.62 cm,28990.0,17,0.0,0,0
139,ASUS VivoBook 15 (2021) Core i5 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) X515EA-EJ502WS T...,ASUS ,ASUS VivoBook,Intel,Core i5,11th Gen,8 GB,1 TB HDD256 GB SSD,64 bit Windows 11 Operating System,39.62 cm,52990.0,27,4.0,0,6
140,MSI Modern 14 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) Modern 14 B10MW-639IN Notebook,MSI ,MSI Modern,Intel,Core i5,10th Gen,8 GB,512 GB SSD,64 bit Windows 10 Operating System,35.56 cm,46990.0,24,4.4,91,715
141,ASUS ROG Strix G15 Ryzen 9 Octa Core 5900HX - (16 GB/1 TB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeF...,ASUS ,ASUS ROG,AMD,Ryzen 9,,16 GB,1 TB SSD,64 bit Windows 10 Operating System,39.62 cm,135990.0,26,4.7,1,7
142,DELL Inspiron Ryzen 3 Dual Core 3250U - (8 GB/1 TB HDD/Windows 10 Home) Inspiron 3515 Thin and Light L...,DELL ,DELL Inspiron,AMD,Ryzen 3,,8 GB,1 TB HDD,64 bit Windows 10 Operating System,39.62 cm,37999.0,27,0.0,0,0
143,acer Nitro 5 Ryzen 7 Octa Core 5800H - (16 GB/1 TB HDD/256 GB SSD/Windows 10 Home/6 GB Graphics/NVIDIA...,acer ,acer Nitro,AMD,Ryzen 7,,16 GB,1 TB HDD256 GB SSD,64 bit Windows 10 Operating System,39.62 cm,98990.0,17,4.4,47,316
144,MSI GF63 Thin Hexa Core i5 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA G...,MSI ,MSI GF63,Intel,,10th Gen,8 GB,1 TB HDD256 GB SSD,64 bit Windows 10 Operating System,39.62 cm,57990.0,24,4.4,283,2703
145,DELL Vostro Ryzen 5 Quad Core R5-3450U - (8 GB/256 GB SSD/Windows 11 Home) Vostro 3405 Thin and Light ...,DELL ,DELL Vostro,AMD,Ryzen 5,,8 GB,256 GB SSD,64 bit Windows 11 Operating System,35.56 cm,42990.0,26,4.4,2,12
146,APPLE 2020 Macbook Air M1 - (8 GB/512 GB SSD/Mac OS Big Sur) MGNA3HN/A,APPLE ,APPLE 2020,AppleM1,,,8 GB,512 GB SSD,Mac OS Operating System,33.78 cm,109990.0,6,4.7,94,870
147,HP 15s Ryzen 5 Hexa Core 4500U - (8 GB/256 GB SSD/Windows 10 Home) 15s-ey1004AU Thin and Light Laptop,HP ,HP 15s,AMD,Ryzen 5,,8 GB,256 GB SSD,64 bit Windows 10 Operating System,39.62 cm,46990.0,4,4.4,54,437
148,HP 15s Ryzen 3 Dual Core 3250U - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) 15s-GR0012AU Laptop,HP ,HP 15s,AMD,Ryzen 3,,8 GB,1 TB HDD256 GB SSD,64 bit Windows 10 Operating System,39.62 cm,46900.0,9,4.3,440,3599
149,ASUS VivoBook 14 (2021) Ryzen 7 Quad Core 3700U - (16 GB/512 GB SSD/Windows 11 Home) M415DA-EB512WS Th...,ASUS ,ASUS VivoBook,AMD,Ryzen 7,,16 GB,512 GB SSD,64 bit Windows 11 Operating System,35.56 cm,50990.0,32,0.0,0,0
150,ASUS VivoBook Pro 14 OLED (2022) Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home/Intel Integrated...,ASUS ,ASUS VivoBook,Intel,Core i5,11th Gen,16 GB,512 GB SSD,64 bit Windows 11 Operating System,35.56 cm,65990.0,27,3.9,0,11
151,ASUS VivoBook K15 OLED (2022) Core i5 11th Gen - (16 GB/1 TB HDD/256 GB SSD/Windows 11 Home) K513EA-L5...,ASUS ,ASUS VivoBook,Intel,Core i5,11th Gen,16 GB,1 TB HDD256 GB SSD,64 bit Windows 11 Operating System,39.62 cm,64990.0,24,4.6,2,19
152,Lenovo Ideapad Slim 5i Core i5 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/2 GB Graphics) ide...,Lenovo ,Lenovo Ideapad,Intel,Core i5,11th Gen,8 GB,1 TB HDD256 GB SSD,64 bit Windows 10 Operating System,39.62 cm,60990.0,34,4.3,6,67
153,ASUS VivoBook K15 OLED (2022) Ryzen 5 Hexa Core 5500U - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) KM5...,ASUS ,ASUS VivoBook,AMD,Ryzen 5,,8 GB,1 TB HDD256 GB SSD,64 bit Windows 11 Operating System,39.62 cm,54990.0,30,4.5,86,607
154,ASUS TUF Gaming F17 (2021) Core i5 11th Gen - (8 GB/1 TB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeFo...,ASUS ,ASUS TUF,Intel,Core i5,11th Gen,8 GB,1 TB SSD,64 bit Windows 10 Operating System,43.94 cm,78990.0,31,4.5,26,217
155,ASUS Vivobook Gaming Core i5 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA...,ASUS ,ASUS Vivobook,Intel,Core i5,10th Gen,8 GB,1 TB HDD256 GB SSD,64 bit Windows 10 Operating System,39.62 cm,62990.0,23,4.3,6,52
156,DELL Ryzen 5 Hexa Core 5600H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050...,DELL ,DELL Ryzen,NVIDIA,RTX 3050,,16 GB,512 GB SSD,64 bit Windows 11 Operating System,39.62 cm,75990.0,25,4.7,0,3
157,ASUS Vivobook 14 Core i3 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) X415EA-EB372WS Thin and...,ASUS ,ASUS Vivobook,Intel,Core i3,11th Gen,8 GB,1 TB HDD256 GB SSD,64 bit Windows 11 Operating System,35.81 cm,40890.0,29,4.3,9,70
158,ASUS Vivobook Gaming Core i7 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce ...,ASUS ,ASUS Vivobook,Intel,Core i7,10th Gen,8 GB,512 GB SSD,64 bit Windows 10 Operating System,39.62 cm,63990.0,28,4.6,2,26
159,DELL Vostro Core i5 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10) Vostro 3400 Thin and Light Laptop,DELL ,DELL Vostro,Intel,Core i5,11th Gen,8 GB,1 TB HDD256 GB SSD,64 bit Windows 10 Operating System,35.56 cm,54990.0,31,3.8,28,364
160,acer Nitro 5 Ryzen 7 Octa Core 5800H - (16 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA...,acer ,acer Nitro,AMD,Ryzen 7,,16 GB,1 TB HDD256 GB SSD,64 bit Windows 10 Operating System,39.62 cm,83990.0,29,4.5,27,172
161,Nokia PureBook X14 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) NKi510UL85S Thin and Light Lap...,Nokia ,Nokia PureBook,Intel,Core i5,10th Gen,8 GB,512 GB SSD,64 bit Windows 10 Operating System,35.56 cm,47990.0,46,4.4,249,1146
162,ASUS VivoBook 15 (2021) Core i3 10th Gen - (8 GB/512 GB SSD/Windows 11 Home) X515JA-BQ322WS Thin and L...,ASUS ,ASUS VivoBook,Intel,Core i3,10th Gen,8 GB,512 GB SSD,,39.62 cm,38990.0,23,0.0,0,0
163,Lenovo ThinkPad E15 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) E15 Laptop,Lenovo ,Lenovo ThinkPad,Intel,Core i5,11th Gen,8 GB,512 GB SSD,64 bit Windows 10 Operating System,39.62 cm,65990.0,15,4.5,4,22
164,APPLE 2021 Macbook Pro M1 Pro - (16 GB/1 TB SSD/Mac OS Monterey) MKGT3HN/A,APPLE ,APPLE 2021,AppleM1,,,16 GB,1 TB SSD,Mac OS Operating System,36.07 cm,225990.0,5,4.8,10,60
165,HP Pavilion x360 Convertible Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) 14-dy1048TU Thin an...,HP ,HP Pavilion,Intel,Core i5,11th Gen,16 GB,512 GB SSD,64 bit Windows 11 Operating System,35.56 cm,75190.0,4,0.0,0,0
166,ASUS VivoBook K15 OLED (2021) Core i5 11th Gen - (16 GB/1 TB HDD/256 GB SSD/Windows 10 Home) K513EA-L5...,ASUS ,ASUS VivoBook,Intel,Core i5,11th Gen,16 GB,1 TB HDD256 GB SSD,64 bit Windows 10 Operating System,39.62 cm,64990.0,24,4.4,52,350
167,APPLE 2020 Macbook Pro M1 - (8 GB/512 GB SSD/Mac OS Big Sur) MYDC2HN/A,APPLE ,APPLE 2020,AppleM1,,,8 GB,512 GB SSD,Mac OS Operating System,33.78 cm,129990.0,9,4.6,46,416
168,acer Swift 3 Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 10 Home) SF314-43 Thin and Light Lapto...,acer ,acer Swift,AMD,Ryzen 5,,8 GB,512 GB SSD,64 bit Windows 10 Operating System,35.56 cm,52390.0,41,4.6,1,12
169,APPLE 2020 Macbook Pro M1 - (8 GB/256 GB SSD/Mac OS Big Sur) MYD82HN/A,APPLE ,APPLE 2020,AppleM1,,,8 GB,256 GB SSD,Mac OS Operating System,33.78 cm,112990.0,8,4.7,73,654
170,MSI Katana GF66 Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce RTX ...,MSI ,MSI Katana,Intel,Core i5,11th Gen,16 GB,512 GB SSD,64 bit Windows 10 Operating System,39.62 cm,74990.0,29,4.5,22,96
171,APPLE 2020 Macbook Air M1 - (8 GB/256 GB SSD/Mac OS Big Sur) MGND3HN/A,APPLE ,APPLE 2020,AppleM1,,,8 GB,256 GB SSD,Mac OS Operating System,33.78 cm,84990.0,8,4.7,644,6942
172,DELL Inspiron Core i3 11th Gen - (8 GB/256 GB SSD/Windows 10) Inspiron 3511 Thin and Light Laptop,DELL ,DELL Inspiron,Intel,Core i3,11th Gen,8 GB,256 GB SSD,64 bit Windows 10 Operating System,39.62 cm,42490.0,25,4.2,2,22
173,HP Pavilion Ryzen 5 Hexa Core 5500U - (16 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) 14-ec0000AX Thi...,HP ,HP Pavilion,AMD,Ryzen 5,,16 GB,512 GB SSD,64 bit Windows 10 Operating System,35.56 cm,63990.0,14,4.2,15,99
174,MSI GF65 Thin Hexa Core i5 10th Gen - (16 GB/512 GB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce R...,MSI ,MSI GF65,Intel,,10th Gen,16 GB,512 GB SSD,64 bit Windows 10 Operating System,39.62 cm,76990.0,28,4.5,50,313
175,ASUS TUF Gaming F15 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce G...,ASUS ,ASUS TUF,Intel,Core i5,10th Gen,8 GB,512 GB SSD,64 bit Windows 10 Operating System,39.62 cm,65990.0,26,4.4,388,3933
176,HP 15s Core i3 11th Gen - (8 GB/1 TB HDD/Windows 10 Home) 15s-dy3001TU Thin and Light Laptop,HP ,HP 15s,Intel,Core i3,11th Gen,8 GB,1 TB HDD,64 bit Windows 10 Operating System,39.62 cm,43690.0,10,4.1,490,5030
177,acer Intel EVO Swift 3 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) SF314-511 Thin and Light L...,acer ,acer Intel,Intel,Core i5,11th Gen,8 GB,512 GB SSD,64 bit Windows 11 Operating System,35.56 cm,59990.0,33,4.4,1,18
178,HP Pavilion Gaming Core i5 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA G...,HP ,HP Pavilion,Intel,Core i5,11th Gen,8 GB,1 TB HDD256 GB SSD,64 bit Windows 10 Operating System,39.62 cm,71890.0,5,4.3,20,129
179,DELL Ryzen 7 Octa Core 5800H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 3060...,DELL ,DELL Ryzen,AMD,Ryzen 7,,16 GB,512 GB SSD,64 bit Windows 11 Operating System,39.62 cm,113990.0,24,0.0,0,0
180,acer Extensa 15 Core i3 11th Gen - (4 GB/256 GB SSD/Windows 11 Home) EX215-54 Thin and Light Laptop,acer ,acer Extensa,Intel,Core i3,11th Gen,4 GB,256 GB SSD,64 bit Windows 11 Operating System,39.62 cm,35499.0,35,0.0,0,0
181,acer Nitro 5 Ryzen 5 Hexa Core 4600H - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA ...,acer ,acer Nitro,,NaN,,8 GB,1 TB HDD256 GB SSD,64 bit Windows 10 Operating System,39.62 cm,60990.0,39,4.5,242,1999
182,ASUS ROG Zephyrus G14 Ryzen 7 Octa Core 4800HS - (8 GB/1 TB SSD/Windows 10 Home/4 GB Graphics/NVIDIA G...,ASUS ,ASUS ROG,AMD,Ryzen 7,,8 GB,1 TB SSD,64 bit Windows 10 Operating System,35.56 cm,78990.0,36,4.6,26,226
183,APPLE 2020 Macbook Pro M1 - (8 GB/512 GB SSD/Mac OS Big Sur) MYD92HN/A,APPLE ,APPLE 2020,AppleM1,,,8 GB,512 GB SSD,Mac OS Operating System,33.78 cm,129990.0,9,4.6,46,416
184,ASUS VivoBook 14 Core i3 10th Gen - (8 GB/256 GB SSD/Windows 10 Home) X415FA-BV341T Thin and Light Lap...,ASUS ,ASUS VivoBook,Intel,Core i3,10th Gen,8 GB,256 GB SSD,64 bit Windows 10 Operating System,35.56 cm,34399.0,26,4.3,6,92
185,Lenovo IdeaPad Flex 5 Core i7 11th Gen - (16 GB/512 GB SSD/Windows 10 Home) 14ITL05 2 in 1 Laptop,Lenovo ,Lenovo IdeaPad,Intel,Core i7,11th Gen,16 GB,512 GB SSD,64 bit Windows 10 Operating System,35.56 cm,81990.0,34,4.4,10,78
186,ASUS VivoBook 15 (2022) Core i3 11th Gen - (4 GB/256 GB SSD/Windows 10 Home) X515EA-EJ302TS Thin and L...,ASUS ,ASUS VivoBook,Intel,Core i3,11th Gen,4 GB,256 GB SSD,Windows 10 Operating System,39.62 cm,35990.0,28,4.3,196,1571
187,ASUS Zenbook 14 Flip Ryzen 7 Octa Core 5800H - (16 GB/1 TB SSD/Windows 11 Home) UN5401QA-KN701WS Thin ...,ASUS ,ASUS Zenbook,AMD,Ryzen 7,,16 GB,1 TB SSD,64 bit Windows 11 Operating System,35.56 cm,112990.0,19,0.0,0,0
188,ASUS VivoBook Ultra 14 (2021) Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) X413EA-EB533WS Thi...,ASUS ,ASUS VivoBook,Intel,Core i5,11th Gen,16 GB,512 GB SSD,64 bit Windows 11 Operating System,35.56 cm,58990.0,27,4.5,3,21
189,HP 14s Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 14s-ef1000tu Thin and Light Laptop,HP ,HP 14s,Intel,Core i3,11th Gen,8 GB,512 GB SSD,64 bit Windows 11 Operating System,35.56 cm,46990.0,19,4.2,4,21
190,ASUS ROG Strix SCAR 15 (2021) Ryzen 9 Octa Core 5900HX - (16 GB/1 TB SSD/Windows 10 Home/8 GB Graphics...,ASUS ,ASUS ROG,AMD,Ryzen 9,,16 GB,1 TB SSD,64 bit Windows 10 Operating System,39.62 cm,193990.0,25,4.7,2,9
